"Seq"	"sampleID"	"sampleID_ss"	"sampleID_ss_mean"	"sampleID_nonss_mean"	"Cruise"	"Station"	"yyyy.mm.ddThh.mm.ss.sss"	"Date_mm.dd.yy"	"Latitude_degrees_north"	"Longitude_degrees_east"	"Bot_Depth_m"	"DEPTH_M"	"depthbin"	"Pressure"	"CTD.S"	"CTD.T"	"Potemp090C"	"CTD.O2"	"Oxsatperc"	"CTD.fluo"	"Turbidity"	"sigma"	"percChl_a_10"	"Chl_a"	"Chl_a_AVG"	"Chl_a_10um"	"Chla10_AVG"	"Phaeop_AVG"	"Phaeop_SD"	"TOC_uM"	"TOC_ug"	"TN_uM"	"TON_uM"	"TON_ug"	"TOC.TON"	"NH4_uM"	"NO2_uM"	"NO3.NO2_uM"	"Total_inorgN_uM"	"PO4_uM"	"SiOH4_uM"	"POC_ug"	"sd_POC_ug"	"POC_uM"	"PON_ug"	"sd_PON_ug"	"PON_uM"	"POC.PON"	"DOC_uM"	"DOC_ug"	"DON_uM"	"DON_ug"	"DON.TN"	"DOC.DON"	"BP_ug"	"sd_BP"	"BR"	"BCD"	"Picophytoeukaryotes"	"Nanophytoplankton"	"Large_Nanphyto"	"Small_Nanophyto"	"Synechococcus"	"Phaeocystis"	"Cryptophytes"	"Dead_phyto"	"Bacteria"	"HNA_bacteria"	"Small_virus"	"Medium_virus"	"Large_virus"	"Total_virus"	"HNA.LNA_bacteria"	"smallVirus.Bacteria"	"HNF"	"Large_HNF"	"HNA_Bac_from_HNF_plot"	"LysoTrack_HNF"	"Humic_Fl_A_RU"	"Humic_FL_C_RU"	"Humic_Fl_M_RU"	"Aminoacid_Fl_T_RU"	"Fluorescence_Index"	"a255_m.1"	"a300_m.1"	"a351_m.1"	"a375_m.1"	"S300.650nm__um.1"	"R2_of_slope_fit_300.650"	"S275.295nm__um.1"	"S300.450nm__um.1"	"sampleID2"	"sf0.4-3"	"sf3-10"	"sf10-50"	"sf50-200"	"sf3-180"
"352"	355	"MP3_C3_500m"	"MP3_C3_500m_ss"	"MP3_C3_500m_ss_mean"	"MP3_C3_500m_nonss_mean"	"MP3"	"C3"	"2014-05-25T10:48:00"	"28.05.14"	79.405	5.7	1855	"500"	"meso"	506.312	35.0811	2.4691	2.4383	5.76497	7.54224	0.0508	0.062	28.0002	NA	0.007	NA	0.003	NA	NA	NA	66.8	801.6	14	3	41.4	22.6	0.18	NA	10.86	11.04	0.84	5.05	27.51	2.35	2.29	3.1	0.82	0.22	10.35	64.51	774.09	2.74	38.34	0.2	23.56	NA	NA	NA	NA	111.612	101.101	3.003	98.098	14.014	14.014	2.002	NA	14500	3510	152000	127000	18500	298000	0.32	10.5	50.551	8.008	2134.134	NA	0.017533495	0.009423454	0.016011681	0.011321406	1.818385855	1.071979	0.309686	0.095507	0.060962	25.001588	0.995863	30.800667	18.52775	"MP3_C3_500"	"MP3_C3_500_0.4.3"	"MP3_C3_500_3.10"	"MP3_C3_500_10.50"	"MP3_C3_500_50.200"	"MP3_C3_500_3.180"
"353"	356	"MP3_C3_200m"	"MP3_C3_200m_ss"	"MP3_C3_200m_ss_mean"	"MP3_C3_200m_nonss_mean"	"MP3"	"C3"	"2014-05-25T10:48:00"	"28.05.14"	79.405	5.7	1855	"200"	"meso"	201.847	35.1122	3.1808	3.1679	5.82017	7.40701	0.2459	0.094	27.9589	NA	0.552	NA	0.089	NA	NA	NA	58.9	706.8	16.1	5.9	82.5	10	0.27	NA	9.94	10.21	0.87	4.85	85.85	8.9	7.15	9.92	0.9	0.71	10.1	51.75	620.95	5.18	72.54	0.32	9.99	NA	NA	NA	NA	794.795	307.307	51.552	255.755	76.615	72.072	0.501	NA	29500	8040	228000	136000	20900	385000	0.38	7.74	134.201	48.072	6344.517	NA	0.016542659	0.00866474	0.015053525	0.009957046	1.918948576	1.35001	0.477173	0.189298	0.138632	19.02293	0.997892	25.705304	13.354375	"MP3_C3_200"	"MP3_C3_200_0.4.3"	"MP3_C3_200_3.10"	"MP3_C3_200_10.50"	"MP3_C3_200_50.200"	"MP3_C3_200_3.180"
"354"	357	"MP3_C3_100m"	"MP3_C3_100m_ss"	"MP3_C3_100m_ss_mean"	"MP3_C3_100m_nonss_mean"	"MP3"	"C3"	"2014-05-25T10:48:00"	"28.05.14"	79.405	5.7	1855	"100"	"epi"	102.196	35.1339	3.5425	3.5357	5.7864	7.33963	0.2355	0.092	27.9404	NA	0.316	NA	0.132	NA	NA	NA	47.3	567.6	15	4.9	68	9.7	0.08	NA	10.06	10.14	0.78	4.66	68.16	13.16	5.68	7.55	1.56	0.54	10.53	41.62	499.44	4.32	60.49	0.29	9.63	NA	NA	NA	NA	284.427	107.161	4.006	103.155	252.379	25.538	1.502	NA	16700	3490	105000	25500	2000	132000	0.27	6.28	111.111	26.026	6228.729	NA	0.019445301	0.009728809	0.017463112	0.013474071	1.850192631	1.415261	0.535515	0.243034	0.199277	15.763146	0.997055	23.660522	10.050304	"MP3_C3_100"	"MP3_C3_100_0.4.3"	"MP3_C3_100_3.10"	"MP3_C3_100_10.50"	"MP3_C3_100_50.200"	"MP3_C3_100_3.180"
"355"	358	"MP3_C3_50m"	"MP3_C3_50m_ss"	"MP3_C3_50m_ss_mean"	"MP3_C3_50m_nonss_mean"	"MP3"	"C3"	"2014-05-25T10:48:00"	"28.05.14"	79.405	5.7	1855	"50"	"epi"	49.929	35.033	3.0294	3.0264	5.84615	7.43903	0.8089	0.132	27.9091	NA	1.091	NA	0.573	NA	NA	NA	51.3	615.6	15.8	6.1	84.8	8.5	0.43	NA	9.31	9.74	0.81	4.82	112.32	9.26	9.36	16.05	0.41	1.15	8.17	41.94	503.28	4.91	68.79	0.31	8.54	NA	NA	NA	NA	1870.871	806.807	112.112	694.695	168.337	549.55	1.001	NA	39500	9120	215000	146000	20500	380000	0.3	5.43	444.89	142.786	10205.411	NA	0.019700581	0.010806631	0.018081242	0.012264092	1.838594668	1.203972	0.379498	0.121562	0.082411	22.448926	0.997389	28.691725	19.184324	"MP3_C3_50"	"MP3_C3_50_0.4.3"	"MP3_C3_50_3.10"	"MP3_C3_50_10.50"	"MP3_C3_50_50.200"	"MP3_C3_50_3.180"
"356"	359	"MP3_C3_30m"	"MP3_C3_30m_ss"	"MP3_C3_30m_ss_mean"	"MP3_C3_30m_nonss_mean"	"MP3"	"C3"	"2014-05-25T10:48:00"	"28.05.14"	79.405	5.7	1855	"30"	"epi"	30.308	34.8053	1.5476	1.5461	5.8456	7.73615	2.0849	0.148	27.8506	NA	3.358	NA	1.54	NA	NA	NA	52.7	632.4	14.8	6.6	92.1	8	1.07	NA	7.15	8.22	0.66	4.44	237.98	68.22	19.83	31.15	1.67	2.22	8.91	32.87	394.42	4.36	60.97	0.29	7.55	NA	NA	NA	NA	6264.529	3978.457	228.457	3750	127.318	3022.545	8.517	NA	108000	42300	208000	297000	63300	568000	0.65	1.93	867.868	414.915	44814.815	NA	0.020511826	0.011201852	0.018550718	0.012374216	1.809443733	1.133076	0.317814	0.087514	0.055272	26.005135	0.997734	32.192607	43.505463	"MP3_C3_30"	"MP3_C3_30_0.4.3"	"MP3_C3_30_3.10"	"MP3_C3_30_10.50"	"MP3_C3_30_50.200"	"MP3_C3_30_3.180"
"357"	360	"MP3_C3_20m"	"MP3_C3_20m_ss"	"MP3_C3_20m_ss_mean"	"MP3_C3_20m_nonss_mean"	"MP3"	"C3"	"2014-05-25T10:48:00"	"28.05.14"	79.405	5.7	1855	"20"	"epi"	21.299	34.6846	1.2018	1.2008	6.53137	7.81202	7.5652	0.329	27.7783	NA	5.951	NA	3.63	NA	NA	NA	55.8	669.6	11.7	5.3	74.3	10.5	1.25	NA	5.14	6.39	0.58	3.27	415.51	2.12	34.63	70.47	2.06	5.03	6.88	21.17	254.09	0.28	3.87	0.02	76.62	NA	NA	NA	NA	4946.393	9455.912	534.569	8921.343	245.825	8034.569	59.118	NA	142000	78300	776000	257000	31100	1060000	1.24	5.48	952.453	670.671	52341.341	NA	0.019153487	0.010830845	0.018609281	0.014162839	1.851210341	1.105259	0.289997	0.048182	0.022849	NA	0.951917	34.62676	21.007927	"MP3_C3_20"	"MP3_C3_20_0.4.3"	"MP3_C3_20_3.10"	"MP3_C3_20_10.50"	"MP3_C3_20_50.200"	"MP3_C3_20_3.180"
"358"	361	"MP3_C3_10m"	"MP3_C3_10m_ss"	"MP3_C3_10m_ss_mean"	"MP3_C3_10m_nonss_mean"	"MP3"	"C3"	"2014-05-25T10:48:00"	"28.05.14"	79.405	5.7	1855	"10"	"epi"	9.939	33.8371	-1.1224	-1.1226	7.89281	8.35771	12.479	0.505	27.2152	NA	8.342	NA	6.234	NA	NA	NA	79.5	954	8.1	8	111.6	10	0.08	NA	0.05	0.13	0.1	0.65	625.79	30.26	52.15	96.09	5.64	6.86	7.6	27.35	328.21	1.11	15.49	0.14	24.73	NA	NA	NA	NA	4570.641	8461.924	340.681	8121.243	336.005	7686.373	37.074	NA	174000	131000	1230000	341000	41200	1620000	3.04	7.07	724.224	774.775	101666.667	NA	0.017811472	0.00949535	0.017345804	0.017817455	1.846206001	1.263308	0.388168	0.132535	0.091081	20.184682	0.996837	29.842437	15.966378	"MP3_C3_10"	"MP3_C3_10_0.4.3"	"MP3_C3_10_3.10"	"MP3_C3_10_10.50"	"MP3_C3_10_50.200"	"MP3_C3_10_3.180"
"359"	362	"MP3_C3_5m"	"MP3_C3_5m_ss"	"MP3_C3_5m_ss_mean"	"MP3_C3_5m_nonss_mean"	"MP3"	"C3"	"2014-05-25T10:48:00"	"28.05.14"	79.405	5.7	1855	"5"	"epi"	5.095	33.837	-1.1106	-1.1108	7.79544	8.35504	9.7877	0.555	27.2147	NA	11.01	NA	4.449	NA	NA	NA	83.1	997.2	8.4	8.3	116.8	10	0.06	NA	0	0.06	0.12	0.6	614.29	41.15	51.19	94.94	7.36	6.78	7.55	31.91	382.91	1.56	21.82	0.19	20.48	NA	NA	NA	NA	5463.235	10443.182	441.176	10002.006	298.797	9668.449	81.551	NA	166000	128000	1280000	316000	32500	1630000	3.4	7.7	801.068	1078.772	101833.111	NA	0.020553334	0.010125423	0.020301641	0.043718923	1.735029453	1.289861	0.393994	0.149876	0.094604	19.295407	0.998048	29.278297	15.982144	"MP3_C3_5"	"MP3_C3_5_0.4.3"	"MP3_C3_5_3.10"	"MP3_C3_5_10.50"	"MP3_C3_5_50.200"	"MP3_C3_5_3.180"
"360"	363	"MP3_C3_1m"	"MP3_C3_1m_ss"	"MP3_C3_1m_ss_mean"	"MP3_C3_1m_nonss_mean"	"MP3"	"C3"	"2014-05-25T10:48:00"	"28.05.14"	79.405	5.7	1855	"1"	"epi"	2.19	33.806	-1.0561	-1.0561	7.81731	8.34444	10.846	0.525	27.1877	NA	7.35	NA	7.588	NA	NA	NA	88.8	1065.6	11.8	11.7	163.7	7.6	0.11	NA	0	0.11	0.11	0.58	630.12	36.45	52.51	92.75	8.56	6.63	7.93	36.29	435.48	5.06	70.91	0.43	7.17	NA	NA	NA	NA	4980.628	9336.005	315.297	9020.708	300.601	8597.194	58.784	NA	173000	131000	949000	353000	39800	1340000	3.11	5.49	780.374	921.896	111949.266	NA	0.017896812	0.009311724	0.017087768	0.02587804	1.831807353	1.443981	0.50666	0.221088	0.163513	15.6513	0.9988	26.080849	13.358024	"MP3_C3_1"	"MP3_C3_1_0.4.3"	"MP3_C3_1_3.10"	"MP3_C3_1_10.50"	"MP3_C3_1_50.200"	"MP3_C3_1_3.180"
"361"	364	"MP4_Test_st/Exp.profile_200m"	"MP4_Test_st/Exp.profile_200m_ss"	"MP4_Test_st/Exp.profile_200m_ss_mean"	"MP4_Test_st/Exp.profile_200m_nonss_mean"	"MP4"	"Test_st/Exp.profile"	"2014-08-07T22:46:00"	"07.08.14"	79.0011	10.0211	262	"200"	"meso"	202.311	35.0931	2.436	2.4242	5.80882	7.54796	0.0478	NA	28.01	NA	NA	NA	NA	NA	NA	NA	64.3	771.6	22.5	13	181.8	5	NA	0.45	9.063	9.513	0.759	4.568	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.19	0.09	1.39	1.58	264.529	10.02	2.004	8.016	16	NA	0	NA	354000	54400	3540000	919000	117000	4580000	0.18	10	82.777	16.689	5652.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"MP4_Test_st/Exp.profile_200"	"MP4_Test_st/Exp.profile_200_0.4.3"	"MP4_Test_st/Exp.profile_200_3.10"	"MP4_Test_st/Exp.profile_200_10.50"	"MP4_Test_st/Exp.profile_200_50.200"	"MP4_Test_st/Exp.profile_200_3.180"
"362"	365	"MP4_Test_st/Exp.profile_100m"	"MP4_Test_st/Exp.profile_100m_ss"	"MP4_Test_st/Exp.profile_100m_ss_mean"	"MP4_Test_st/Exp.profile_100m_nonss_mean"	"MP4"	"Test_st/Exp.profile"	"2014-08-07T22:46:01"	"07.08.14"	79.0011	10.0211	262	"100"	"epi"	100.683	35.119	3.688	3.6813	5.50295	7.31396	0.0703	NA	27.9132	NA	NA	NA	NA	NA	NA	NA	55.6	667.2	20.8	15.8	221.4	3.5	NA	0.12	4.866	4.986	0.608	3.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.15	0.13	1.21	1.36	1004	58	8	50	36	NA	4	NA	550000	99900	4700000	1350000	221000	6270000	0.22	8.54	138.092	14.676	9879.92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"MP4_Test_st/Exp.profile_100"	"MP4_Test_st/Exp.profile_100_0.4.3"	"MP4_Test_st/Exp.profile_100_3.10"	"MP4_Test_st/Exp.profile_100_10.50"	"MP4_Test_st/Exp.profile_100_50.200"	"MP4_Test_st/Exp.profile_100_3.180"
"363"	366	"MP4_Test_st/Exp.profile_50m"	"MP4_Test_st/Exp.profile_50m_ss"	"MP4_Test_st/Exp.profile_50m_ss_mean"	"MP4_Test_st/Exp.profile_50m_nonss_mean"	"MP4"	"Test_st/Exp.profile"	"2014-08-07T22:46:02"	"07.08.14"	79.0011	10.0211	262	"50"	"epi"	50.671	35.0985	5.3155	5.3114	5.95306	7.03089	0.1989	NA	27.7159	NA	NA	NA	NA	NA	NA	NA	56.5	678	15.3	11.2	156.4	5.1	NA	0.11	4.016	4.126	0.502	3.233	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2	0.05	1.46	1.66	1054	226	20	206	230	NA	2	NA	1230000	243000	10200000	2910000	611000	13700000	0.25	8.27	233.645	18.024	22771.696	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"MP4_Test_st/Exp.profile_50"	"MP4_Test_st/Exp.profile_50_0.4.3"	"MP4_Test_st/Exp.profile_50_3.10"	"MP4_Test_st/Exp.profile_50_10.50"	"MP4_Test_st/Exp.profile_50_50.200"	"MP4_Test_st/Exp.profile_50_3.180"
"364"	367	"MP4_Test_st/Exp.profile_30m"	"MP4_Test_st/Exp.profile_30m_ss"	"MP4_Test_st/Exp.profile_30m_ss_mean"	"MP4_Test_st/Exp.profile_30m_nonss_mean"	"MP4"	"Test_st/Exp.profile"	"2014-08-07T22:46:03"	"07.08.14"	79.0011	10.0211	262	"30"	"epi"	30.299	35.0728	6.3053	6.3027	5.86199	6.86871	0.9539	NA	27.5705	NA	NA	NA	NA	NA	NA	NA	77.3	927.6	13.7	12.5	175.3	6.2	NA	0	1.18	1.18	0.327	1.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.96	0.14	3.61	4.57	3504	1286	170	1116	2842	NA	110	NA	1300000	256000	13200000	4530000	1070000	18800000	0.25	10.18	464.619	35.381	28471.963	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"MP4_Test_st/Exp.profile_30"	"MP4_Test_st/Exp.profile_30_0.4.3"	"MP4_Test_st/Exp.profile_30_3.10"	"MP4_Test_st/Exp.profile_30_10.50"	"MP4_Test_st/Exp.profile_30_50.200"	"MP4_Test_st/Exp.profile_30_3.180"
"365"	368	"MP4_Test_st/Exp.profile_25m"	"MP4_Test_st/Exp.profile_25m_ss"	"MP4_Test_st/Exp.profile_25m_ss_mean"	"MP4_Test_st/Exp.profile_25m_nonss_mean"	"MP4"	"Test_st/Exp.profile"	"2014-08-07T22:46:04"	"07.08.14"	79.0011	10.0211	262	"25"	"epi"	25.046	35.0818	6.6681	6.6659	5.8536	6.81014	2.505	NA	27.529	NA	NA	NA	NA	NA	NA	NA	61	732	13	12.5	175.6	4.9	NA	0.03	0.429	0.459	0.138	0.608	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6535.07	6677.355	849.699	5827.656	12623	NA	923.848	NA	1270000	203000	11200000	4260000	1070000	16500000	0.19	8.77	861.241	105.404	30361.574	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"MP4_Test_st/Exp.profile_25"	"MP4_Test_st/Exp.profile_25_0.4.3"	"MP4_Test_st/Exp.profile_25_3.10"	"MP4_Test_st/Exp.profile_25_10.50"	"MP4_Test_st/Exp.profile_25_50.200"	"MP4_Test_st/Exp.profile_25_3.180"
"366"	369	"MP4_Test_st/Exp.profile_20m"	"MP4_Test_st/Exp.profile_20m_ss"	"MP4_Test_st/Exp.profile_20m_ss_mean"	"MP4_Test_st/Exp.profile_20m_nonss_mean"	"MP4"	"Test_st/Exp.profile"	"2014-08-07T22:46:05"	"07.08.14"	79.0011	10.0211	262	"20"	"epi"	20.302	35.0771	7.0561	7.0542	6.22426	6.7491	1.8285	NA	27.4717	NA	NA	NA	NA	NA	NA	NA	63.3	759.6	11.7	11.7	163.5	5.4	NA	0.02	0	0.02	0.124	0.381	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.54	0.07	2.57	3.11	16272.545	5010.02	120.24	4889.78	21246	NA	480.962	NA	1080000	193000	12700000	5110000	1410000	19200000	0.22	11.78	1342.895	150.1	32257.505	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"MP4_Test_st/Exp.profile_20"	"MP4_Test_st/Exp.profile_20_0.4.3"	"MP4_Test_st/Exp.profile_20_3.10"	"MP4_Test_st/Exp.profile_20_10.50"	"MP4_Test_st/Exp.profile_20_50.200"	"MP4_Test_st/Exp.profile_20_3.180"
"367"	370	"MP4_Test_st/Exp.profile_10m"	"MP4_Test_st/Exp.profile_10m_ss"	"MP4_Test_st/Exp.profile_10m_ss_mean"	"MP4_Test_st/Exp.profile_10m_nonss_mean"	"MP4"	"Test_st/Exp.profile"	"2014-08-07T22:46:06"	"07.08.14"	79.0011	10.0211	262	"10"	"epi"	9.415	33.7317	6.9712	6.9703	5.74141	6.82176	0.7558	NA	26.4236	NA	NA	NA	NA	NA	NA	NA	59.3	711.6	11.3	9.4	131.2	6.3	NA	0.02	1.908	1.928	0.296	1.677	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.66	0.05	2.91	3.57	32494.99	2130.261	12.024	2118.237	12846	NA	585.17	NA	1080000	180000	11300000	4320000	1570000	17200000	0.2	10.52	1285.524	63.376	39463.642	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"MP4_Test_st/Exp.profile_10"	"MP4_Test_st/Exp.profile_10_0.4.3"	"MP4_Test_st/Exp.profile_10_3.10"	"MP4_Test_st/Exp.profile_10_10.50"	"MP4_Test_st/Exp.profile_10_50.200"	"MP4_Test_st/Exp.profile_10_3.180"
"368"	371	"MP4_Test_st/Exp.profile_5m"	"MP4_Test_st/Exp.profile_5m_ss"	"MP4_Test_st/Exp.profile_5m_ss_mean"	"MP4_Test_st/Exp.profile_5m_nonss_mean"	"MP4"	"Test_st/Exp.profile"	"2014-08-07T22:46:07"	"07.08.14"	79.0011	10.0211	262	"5"	"epi"	5.046	33.5239	6.8737	6.8733	5.75599	6.84652	0.4882	NA	26.2731	NA	NA	NA	NA	NA	NA	NA	90.8	1089.6	19.6	18.6	260.1	4.9	NA	0.02	1	1.02	0.1	1.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.66	0.07	2.89	3.55	36240	1730	8	1722	5402	NA	420	NA	1160000	187000	10700000	3560000	1650000	15900000	0.19	9.17	1381.588	56.704	42498.332	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"MP4_Test_st/Exp.profile_5"	"MP4_Test_st/Exp.profile_5_0.4.3"	"MP4_Test_st/Exp.profile_5_3.10"	"MP4_Test_st/Exp.profile_5_10.50"	"MP4_Test_st/Exp.profile_5_50.200"	"MP4_Test_st/Exp.profile_5_3.180"
"369"	372	"MP4_Test_st/Exp.profile_1m"	"MP4_Test_st/Exp.profile_1m_ss"	"MP4_Test_st/Exp.profile_1m_ss_mean"	"MP4_Test_st/Exp.profile_1m_nonss_mean"	"MP4"	"Test_st/Exp.profile"	"2014-08-07T22:46:08"	"07.08.14"	79.0011	10.0211	262	"1"	"epi"	2.356	33.4928	6.845	6.8448	5.76348	6.85249	0.4597	NA	26.2525	NA	NA	NA	NA	NA	NA	NA	76	912	19	17.6	246.3	4.3	NA	0.703	0.703	1.4062	0.083	1.039	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.42	0.04	2.22	2.63	38649.299	1585.17	8.016	1577.154	5265	NA	374.749	NA	1210000	202000	10700000	3400000	1640000	15800000	0.2	8.91	1503.338	61.415	45423.231	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"MP4_Test_st/Exp.profile_1"	"MP4_Test_st/Exp.profile_1_0.4.3"	"MP4_Test_st/Exp.profile_1_3.10"	"MP4_Test_st/Exp.profile_1_10.50"	"MP4_Test_st/Exp.profile_1_50.200"	"MP4_Test_st/Exp.profile_1_3.180"
"370"	373	"MP4_D1_1000m"	"MP4_D1_1000m_ss"	"MP4_D1_1000m_ss_mean"	"MP4_D1_1000m_nonss_mean"	"MP4"	"D1"	"2014-08-08T22:46:00"	"08.08.14"	79.0153	4.0103	2426	"1000"	"meso"	1013.878	34.9319	-0.316	-0.3588	5.62057	8.1168	0.03962	NA	28.0677	NA	0.005	NA	0.003	NA	NA	NA	106.5	1278	19	5.9	82	18.2	0.0933	0	13.051	13.1443	1.003	8.836	76.83	14.79	6.4	6.79	0.51	0.48	13.2	100.1	1201.17	5.37	75.19	0.28	18.64	NA	NA	NA	NA	46.185	4.016	0	4	2046.185	NA	52.209	4	63100	19700	1780000	458000	76400	2310000	0.46	28.21	76.087	9.197	3170.569	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"MP4_D1_1000"	"MP4_D1_1000_0.4.3"	"MP4_D1_1000_3.10"	"MP4_D1_1000_10.50"	"MP4_D1_1000_50.200"	"MP4_D1_1000_3.180"
"371"	374	"MP4_D1_750m"	"MP4_D1_750m_ss"	"MP4_D1_750m_ss_mean"	"MP4_D1_750m_nonss_mean"	"MP4"	"D1"	"2014-08-08T22:46:00"	"08.08.14"	79.0153	4.0103	2426	"750"	"meso"	759.642	34.9405	0.1419	0.1087	5.66941	8.01809	0.03663	NA	28.0505	NA	0.005	NA	0.004	NA	NA	NA	62.2	746.4	18.8	6.4	89.1	9.8	0.078	0	12.355	12.433	0.939	7.336	63.15	8.26	5.26	5.87	0.47	0.42	12.55	56.94	683.25	5.95	83.27	0.32	9.57	NA	NA	NA	NA	54.217	4.016	0	4	104.418	NA	34.137	0	60900	19300	5680000	1270000	197000	7140000	0.46	93.16	20.05	3.342	2263.993	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"MP4_D1_750"	"MP4_D1_750_0.4.3"	"MP4_D1_750_3.10"	"MP4_D1_750_10.50"	"MP4_D1_750_50.200"	"MP4_D1_750_3.180"
"372"	375	"MP4_D1_500m"	"MP4_D1_500m_ss"	"MP4_D1_500m_ss_mean"	"MP4_D1_500m_nonss_mean"	"MP4"	"D1"	"2014-08-08T22:46:00"	"08.08.14"	79.0153	4.0103	2426	"500"	"meso"	505.694	34.9964	1.3105	1.2846	5.67692	7.77362	0.041115	NA	28.0211	NA	0.012	NA	0.003	NA	NA	NA	45.3	543.6	18.3	6.4	90.2	7	0.0629	0	11.794	11.8569	0.901	6.283	54.09	4.93	4.51	6.58	0.84	0.47	9.59	40.79	489.51	5.97	83.62	0.33	6.83	NA	NA	NA	NA	132.53	32.129	4	28	82.329	NA	30.12	30	105000	25900	3310000	868000	133000	4310000	0.33	31.56	33.417	11.696	2680.033	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"MP4_D1_500"	"MP4_D1_500_0.4.3"	"MP4_D1_500_3.10"	"MP4_D1_500_10.50"	"MP4_D1_500_50.200"	"MP4_D1_500_3.180"
"373"	376	"MP4_D1_200m"	"MP4_D1_200m_ss"	"MP4_D1_200m_ss_mean"	"MP4_D1_200m_nonss_mean"	"MP4"	"D1"	"2014-08-08T22:46:00"	"08.08.14"	79.0153	4.0103	2426	"200"	"meso"	202.415	35.1113	3.3171	3.3039	5.64795	7.38194	0.15998	NA	27.9439	NA	0.085	NA	0.013	NA	NA	NA	132.2	1586.4	18.4	8.2	115	16.1	0.1052	0	10.08	10.1852	0.777	4.563	54.35	8.27	4.53	5.97	2.16	0.43	10.62	127.67	1532.05	7.79	109.04	0.42	16.39	NA	NA	NA	NA	350.101	197.183	36	161	179.074	NA	10.06	22	340000	70000	4590000	1540000	250000	6380000	0.26	13.5	120.401	15.05	7025.92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"MP4_D1_200"	"MP4_D1_200_0.4.3"	"MP4_D1_200_3.10"	"MP4_D1_200_10.50"	"MP4_D1_200_50.200"	"MP4_D1_200_3.180"
"374"	377	"MP4_D1_100m"	"MP4_D1_100m_ss"	"MP4_D1_100m_ss_mean"	"MP4_D1_100m_nonss_mean"	"MP4"	"D1"	"2014-08-08T22:46:00"	"08.08.14"	79.0153	4.0103	2426	"100"	"epi"	101.122	35.1016	3.6855	3.6787	5.59832	7.31527	0.12185	NA	27.8996	NA	0.094	NA	0.019	NA	NA	NA	79.2	950.4	18.3	6.8	95.9	11.6	0.1031	0.17	11.18	11.4531	0.828	5.479	62.63	3.57	5.22	7.8	0.83	0.56	9.37	73.98	887.77	6.29	88.06	0.34	11.76	NA	NA	NA	NA	550.201	218.876	38	181	375.502	NA	14.056	10	449000	29600	4750000	1180000	278000	6210000	0.07	10.59	128.858	23.148	8285.494	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"MP4_D1_100"	"MP4_D1_100_0.4.3"	"MP4_D1_100_3.10"	"MP4_D1_100_10.50"	"MP4_D1_100_50.200"	"MP4_D1_100_3.180"
